family,wording,recipient_label,metric,mean,ci_low,ci_high,num_tasks,selected_anchor,runner_up_anchor
search_edit,canonical,0,reader_negative_sufficiency,-0.018534471280872822,-0.0245969170529861,-0.012619678681949154,8,USER_END,SKILL_END
search_edit,canonical,0,reader_target_necessity,0.06708318437449634,0.05764662632136606,0.07604756485670805,8,USER_END,SKILL_END
search_edit,canonical,0,reader_target_sufficiency,0.0688719842582941,0.06142027170863003,0.0762514853850007,8,USER_END,SKILL_END
search_edit,canonical,0,runner_up_V_necessity_loss,0.003921543480828404,-0.0012219560798257586,0.009293675277149303,8,USER_END,SKILL_END
search_edit,canonical,0,runner_up_V_sufficiency,0.0013870417606085539,-0.002227961871540174,0.0048715197481215,8,USER_END,SKILL_END
search_edit,canonical,0,selected_V_necessity_loss,0.017767045414075255,0.010091559961438179,0.025515500694746146,8,USER_END,SKILL_END
search_edit,canonical,0,selected_V_sufficiency,0.06014218553900719,0.05241196080460213,0.0675504555227235,8,USER_END,SKILL_END
search_edit,canonical,1,old_absolute_V_sufficiency,0.012749559246003628,0.00568212082143873,0.019281872757710494,8,USER_END,SKILL_END
search_edit,canonical,1,old_absolute_local_V_necessity_loss,0.0073530543595552444,-0.00477449232712388,0.016048746649175882,8,USER_END,SKILL_END
search_edit,canonical,1,reader_negative_necessity,-0.044979680329561234,-0.050851565413177015,-0.039765458763577045,8,USER_END,SKILL_END
search_edit,canonical,1,reader_negative_sufficiency,-0.035479999147355556,-0.04498540391214192,-0.026652400405146184,8,USER_END,SKILL_END
search_edit,canonical,1,reader_target_necessity,0.1410094602033496,0.13296274803578853,0.14898427482694387,8,USER_END,SKILL_END
search_edit,canonical,1,reader_target_sufficiency,0.14071758091449738,0.12840317655354738,0.1539369194302708,8,USER_END,SKILL_END
search_edit,canonical,1,runner_up_V_necessity_loss,0.010262763127684593,-0.0016848180210217833,0.02229673922993242,8,USER_END,SKILL_END
search_edit,canonical,1,runner_up_V_sufficiency,0.004863998852670193,-0.0003279540687799454,0.012162771029397843,8,USER_END,SKILL_END
search_edit,canonical,1,selected_V_necessity_loss,0.13395063299685717,0.12230381555855274,0.1439344733953476,8,USER_END,SKILL_END
search_edit,canonical,1,selected_V_sufficiency,0.12073792330920696,0.10841375184245408,0.13376990240067244,8,USER_END,SKILL_END
search_edit,paraphrase,0,old_absolute_V_sufficiency,-0.06139047280885279,-0.07038212303305044,-0.05259610223583877,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,old_absolute_local_V_necessity_loss,-0.037944048177450895,-0.048373392317444086,-0.026536278426647186,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,reader_negative_necessity,-0.011750279925763607,-0.019359775353223085,-0.0032587845344096422,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,reader_negative_sufficiency,-0.00683856219984591,-0.012091595522360877,-0.001219488913193345,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,reader_target_necessity,0.022428325144574046,0.016664433758705854,0.027570739691145707,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,reader_target_sufficiency,0.021890894509851933,0.013095034175785258,0.030130430590361357,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,runner_up_V_necessity_loss,0.00424624839797616,0.0011855100456159562,0.007230418734252453,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,runner_up_V_sufficiency,-1.655123196542263e-05,-0.005994215328246355,0.005138898990117013,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,selected_V_necessity_loss,0.006921064108610153,0.002605139673687521,0.012137269624508886,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,0,selected_V_sufficiency,0.01836437126621604,0.010317762149497867,0.026446444215252995,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,old_absolute_V_sufficiency,-0.020744895562529564,-0.028205381333827974,-0.013401085510849953,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,old_absolute_local_V_necessity_loss,-0.03557739360257983,-0.045536523405462506,-0.02515431150095538,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,reader_negative_necessity,-0.029049502685666084,-0.03477405672892928,-0.022529603214934472,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,reader_negative_sufficiency,-0.027381302788853645,-0.03304175101220608,-0.021707070991396904,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,reader_target_necessity,0.07096769660711288,0.061097732093185184,0.08389484691433606,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,reader_target_sufficiency,0.07562154717743397,0.06556334160268307,0.08527103997766972,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,runner_up_V_necessity_loss,0.03432397358119488,0.02533398256637156,0.04379470800049603,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,runner_up_V_sufficiency,0.01622381992638111,0.011163217667490243,0.019269759207963942,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,selected_V_necessity_loss,0.08750061132013798,0.06757800281047821,0.10454494087025518,8,USER_END,FINAL_INSTRUCTION_END
search_edit,paraphrase,1,selected_V_sufficiency,0.061882440000772476,0.05341473128646612,0.07210205779410897,8,USER_END,FINAL_INSTRUCTION_END
test_edit,canonical,0,old_absolute_V_sufficiency,-0.042541562812402844,-0.048896082589635625,-0.03604790674289689,8,USER_END,ACTION0_END
test_edit,canonical,0,old_absolute_local_V_necessity_loss,0.056642260402441025,0.04576154118403793,0.06905830512987449,8,USER_END,ACTION0_END
test_edit,canonical,0,reader_negative_necessity,-0.0570331159979105,-0.06224561503622681,-0.05257703893003054,8,USER_END,ACTION0_END
test_edit,canonical,0,reader_negative_sufficiency,-0.05172020080499351,-0.05728601933224127,-0.04526347084902227,8,USER_END,ACTION0_END
test_edit,canonical,0,reader_target_necessity,0.09233771846629679,0.08254620430525392,0.1024591897148639,8,USER_END,ACTION0_END
test_edit,canonical,0,reader_target_sufficiency,0.09092822391539812,0.08148444909602404,0.10237194411456585,8,USER_END,ACTION0_END
test_edit,canonical,0,runner_up_V_necessity_loss,0.004699150915257633,-0.0005456969636725261,0.010324415302602565,8,USER_END,ACTION0_END
test_edit,canonical,0,runner_up_V_sufficiency,0.0032627852633595467,-0.0037170987634453923,0.011775543494150024,8,USER_END,ACTION0_END
test_edit,canonical,0,selected_V_necessity_loss,0.09725557127967477,0.08627170771942475,0.10777256050496362,8,USER_END,ACTION0_END
test_edit,canonical,0,selected_V_sufficiency,0.05734192463569343,0.045395306777209044,0.07076407736167312,8,USER_END,ACTION0_END
test_edit,canonical,1,old_absolute_V_sufficiency,0.059014756232500076,0.05287253435235471,0.06528708597179501,8,USER_END,ACTION0_END
test_edit,canonical,1,old_absolute_local_V_necessity_loss,-0.059725846629589796,-0.06371080875396729,-0.056208281894214465,8,USER_END,ACTION0_END
test_edit,canonical,1,reader_negative_necessity,-0.028400026261806488,-0.031214349530637266,-0.024767454294487838,8,USER_END,ACTION0_END
test_edit,canonical,1,reader_negative_sufficiency,-0.019979204051196575,-0.023347077891230583,-0.01612777051050216,8,USER_END,ACTION0_END
test_edit,canonical,1,reader_target_necessity,0.11553624924272299,0.10969015012960881,0.12061491650529206,8,USER_END,ACTION0_END
test_edit,canonical,1,reader_target_sufficiency,0.11318889539688826,0.1061607675626874,0.12104453961364925,8,USER_END,ACTION0_END
test_edit,canonical,1,runner_up_V_necessity_loss,0.006180132739245892,0.000295534683391452,0.012337243184447289,8,USER_END,ACTION0_END
test_edit,canonical,1,runner_up_V_sufficiency,0.0012529203668236732,-0.002242003404535353,0.0055756233632564545,8,USER_END,ACTION0_END
test_edit,canonical,1,selected_V_necessity_loss,0.08641087356954813,0.0806215565185994,0.09223661446012556,8,USER_END,ACTION0_END
test_edit,canonical,1,selected_V_sufficiency,0.10118297580629587,0.09299224501010031,0.10870201115030795,8,USER_END,ACTION0_END
test_edit,paraphrase,0,old_absolute_V_sufficiency,-0.05144378519617021,-0.060164505086140706,-0.04215276466566139,8,USER_END,ACTION0_END
test_edit,paraphrase,0,old_absolute_local_V_necessity_loss,0.050845800433307886,0.037045467377174644,0.0641837509581819,8,USER_END,ACTION0_END
test_edit,paraphrase,0,reader_negative_necessity,-0.05536603322252631,-0.059173122281208634,-0.0513773174083326,8,USER_END,ACTION0_END
test_edit,paraphrase,0,reader_negative_sufficiency,-0.04179321089759469,-0.04879674586700276,-0.03520681895315647,8,USER_END,ACTION0_END
test_edit,paraphrase,0,reader_target_necessity,0.07565994933247566,0.0680694998416584,0.08286248263902962,8,USER_END,ACTION0_END
test_edit,paraphrase,0,reader_target_sufficiency,0.08493302972055972,0.0801637768978253,0.08869630128028802,8,USER_END,ACTION0_END
test_edit,paraphrase,0,runner_up_V_necessity_loss,0.010414096061140299,0.005157982374657877,0.015806787548353893,8,USER_END,ACTION0_END
test_edit,paraphrase,0,runner_up_V_sufficiency,0.013324561296030879,0.00806832399975974,0.018945785993128083,8,USER_END,ACTION0_END
test_edit,paraphrase,0,selected_V_necessity_loss,0.01765459356829524,0.007871892600087449,0.026291084242984653,8,USER_END,ACTION0_END
test_edit,paraphrase,0,selected_V_sufficiency,0.04103643447160721,0.03410351449274458,0.04766279467439744,8,USER_END,ACTION0_END
test_edit,paraphrase,1,old_absolute_V_sufficiency,0.04938609153032303,0.04202005732804537,0.05693372059613466,8,USER_END,ACTION0_END
test_edit,paraphrase,1,old_absolute_local_V_necessity_loss,-0.022050904342904687,-0.02836288185790181,-0.015101480297744274,8,USER_END,ACTION0_END
test_edit,paraphrase,1,reader_negative_necessity,-0.0250299209728837,-0.030752466036938132,-0.018031974672339857,8,USER_END,ACTION0_END
test_edit,paraphrase,1,reader_negative_sufficiency,-0.01771269552409649,-0.021203132858499885,-0.015216833911836147,8,USER_END,ACTION0_END
test_edit,paraphrase,1,reader_target_necessity,0.10120050143450499,0.08991530970670283,0.11175333056598902,8,USER_END,ACTION0_END
test_edit,paraphrase,1,reader_target_sufficiency,0.10208899807184935,0.08654290847480298,0.11732295206747949,8,USER_END,ACTION0_END
test_edit,paraphrase,1,runner_up_V_necessity_loss,-0.002157525159418583,-0.00665222906973213,0.0020027682185173035,8,USER_END,ACTION0_END
test_edit,paraphrase,1,runner_up_V_sufficiency,0.0038241026923060417,0.001151973381638527,0.006885463371872902,8,USER_END,ACTION0_END
test_edit,paraphrase,1,selected_V_necessity_loss,0.1339230202138424,0.11895859993528575,0.1485349180642515,8,USER_END,ACTION0_END
test_edit,paraphrase,1,selected_V_sufficiency,0.09810108598321676,0.08147509023547173,0.11388993540313093,8,USER_END,ACTION0_END
